Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
109-666-131-137-693,Classification Literature 11 (1984) No. 1,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,48,62,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-48,,10.5771/0943-7444-1984-1-48,,,0,,0
110-424-619-338-409,Infoterm News,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,37,38,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-37,,10.5771/0943-7444-1984-1-37,,,0,,0
110-443-774-866-715,Letter to the Editor,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,172,173,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-172-1,,10.5771/0943-7444-1984-3-172-1,,,0,,0
111-187-148-296-600,Simulation of visually displayed indexes,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Timothy C. Craven,,7,1,21,24,Artificial intelligence; Computer vision; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-21,http://dx.doi.org/10.5771/0943-7444-1980-1-21,,10.5771/0943-7444-1980-1-21,2890273574,,0,,1
112-259-251-637-772,M. J. Cresswell: Logics and Languages (German) (W. G. Stock),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,105,107,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-105,,10.5771/0943-7444-1981-2-105,,,0,,0
113-780-544-633-381,Reports and Communications,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,93,95,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-93,,10.5771/0943-7444-1982-2-93,,,0,,0
114-412-633-866-758,Do you know your literature?,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,127,127,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-127,,10.5771/0943-7444-1984-3-127,,,0,,1
115-237-190-616-696,Titelei/Inhaltsverzeichnis,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-i,,10.5771/0943-7444-1982-2-i,,,0,,0
115-933-719-817-965,W. Gaus: Documentation and Classification Science. Textbook for Theory and Practice of Information Retrieval (In German) (R. Fugmann),,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,41,43,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-41-1,,10.5771/0943-7444-1984-1-41-1,,,0,,0
117-287-603-580-280,"Serrai, A.: Del catalogo alfabetico per soggetti. (On the alphabetical subject catalogue) (M. Cochetti)",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,91,92,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-91,,10.5771/0943-7444-1980-2-91,,,0,,0
118-748-730-020-185,"Weinberger, O., Weinberger, Ch.: Logik, Semantik, Hermeneutik (In German). (W. G. Stock)",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,33,36,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-33-1,,10.5771/0943-7444-1980-1-33-1,,,0,,0
121-345-542-320-465,"Gentle, J. E. (Ed.): Computer Science and Statistics: Proceedings of the 15th Symposium on the Interface. (R. Haux)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,44,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-44,,10.5771/0943-7444-1984-1-44,,,0,,0
121-372-661-985-244,Titelei/Inhaltsverzeichnis,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-i,,10.5771/0943-7444-1981-3-i,,,0,,0
122-305-064-552-965,"Diday, E. et al: Optimisation en Classification Automatique (H. H. Bock)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,105,105,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-105,,10.5771/0943-7444-1982-2-105,,,0,,0
122-660-342-432-397,"R. Kittredge, J. Lehrberger: Sublanguage. Studies of Language in Restricted Semantic Domains (T. Bungarten)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,44,47,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-44-1,,10.5771/0943-7444-1984-1-44-1,,,0,,0
124-123-154-204-265,Classification and Joking,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,1,1,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-1,,10.5771/0943-7444-1981-1-1,,,0,,0
125-179-500-615-593,,,1982,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3,,10.5771/0943-7444-1982-3,,,0,,0
126-387-011-239-040,"Correction, Please!",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,47,47,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-47,,10.5771/0943-7444-1984-1-47,,,0,,10
128-136-054-949-735,FID/CR News,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,29,36,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-29,,10.5771/0943-7444-1983-1-29,,,0,,1
128-201-221-893-483,COCTA News,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,39,40,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-39,,10.5771/0943-7444-1983-1-39,,,0,,0
128-327-508-106-081,"H. Felber, F. Lang, G. Wersig (Eds.): Terminology as applied linguistics (in German) (R. Arntz, in English)",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,168,169,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-168,,10.5771/0943-7444-1981-3-168,,,0,,0
128-405-856-798-505,T. Pawlowski: Concept formation and definition (German) (W. Coenenberg et al),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,107,108,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-107,,10.5771/0943-7444-1981-2-107,,,0,,0
129-317-556-487-445,"Classification Literature 7 (1980) No. 3, Nos. 5847–6236",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,159,178,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-159,,10.5771/0943-7444-1980-3-159,,,0,,0
131-293-611-757-101,Titelei/Inhaltsverzeichnis,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-i,,10.5771/0943-7444-1984-3-i,,,0,,0
132-260-739-961-879,Classification literature in India: Analysis and trend,,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Prithvi N. Kaula; H.N. Prasad,,8,3,145,148,Geography; Socioeconomics,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-145,http://dx.doi.org/10.5771/0943-7444-1981-3-145,,10.5771/0943-7444-1981-3-145,2891791362,,0,,0
133-825-894-701-788,Instead of an Editoral,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,1,1,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-1,,10.5771/0943-7444-1980-1-1,,,0,,0
134-359-757-226-045,Editorial,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,117,117,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-117,,10.5771/0943-7444-1980-3-117,,,0,,0
135-028-919-384-063,Infoterm News,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,97,99,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-97,,10.5771/0943-7444-1984-2-97,,,0,,0
135-924-654-204-869,Titelei/Inhaltsverzeichnis,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-i,,10.5771/0943-7444-1980-2-i,,,0,,0
136-008-310-753-541,Classification Literature 11 (1984) No. 3,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,174,188,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-174,,10.5771/0943-7444-1984-3-174,,,0,,0
136-759-922-001-25X,NVB. Sectie Wetenschappelijke Bibliotheken: Unity and Diversity in Subject Cataloguing (In Dutch) (A. Vasiljev),,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,105,106,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-105,,10.5771/0943-7444-1984-2-105,,,0,,0
138-153-666-248-160,Reports and Communications,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,79,84,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-79,,10.5771/0943-7444-1980-2-79,,,0,,0
140-156-996-366-624,R. Supper: Recent methods of intellectual indexing (In German) (Schumitz-Esser),,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,155,156,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-155,,10.5771/0943-7444-1980-3-155,,,0,,0
142-546-226-470-616,Reports and Communications,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,146,149,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-146,,10.5771/0943-7444-1980-3-146,,,0,,0
143-576-663-284-444,"J. Høedt, R. Turner: The World of LSP. (F. Riggs)",,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,43,43,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-43,,10.5771/0943-7444-1983-1-43,,,0,,0
143-723-720-367-244,"Techniques of classification in psychology I: Factor analysis, facet analysis, multidimensional scaling, latent structure analysis",,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joachim Krauth,,8,3,126,132,Artificial intelligence; Psychology; Pattern recognition; Facet (geometry); Latent structure; Multidimensional scaling,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-126,http://dx.doi.org/10.5771/0943-7444-1981-3-126,,10.5771/0943-7444-1981-3-126,2890899258,,0,,3
146-452-930-486-281,B. Form and Subject Index,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,182,186,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-182,,10.5771/0943-7444-1982-3-182,,,0,,0
147-897-324-744-533,Some vital statistics of abstracting and indexing,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hans H. Wellisch,,7,3,135,139,Information retrieval; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-135,http://dx.doi.org/10.5771/0943-7444-1980-3-135,,10.5771/0943-7444-1980-3-135,2890087132,,0,,0
149-519-639-399-396,Classification Science – a True Scientific Discipline?,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,63,63,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-63,,10.5771/0943-7444-1982-2-63,,,0,,0
149-654-193-044-890,Informetric analyses based on the textword method (In German),,1984,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wolfgang G. Stock,,11,3,151,157,Regional science; German; Political science,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-151,http://dx.doi.org/10.5771/0943-7444-1984-3-151,,10.5771/0943-7444-1984-3-151,2891693389,,0,,0
149-842-494-926-975,Compatibility of retrieval languages. Introduction to a Forum,,1983,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elaine Svenonius,,10,1,2,4,Computer science; Multimedia; Compatibility (mechanics),,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-2,http://dx.doi.org/10.5771/0943-7444-1983-1-2,,10.5771/0943-7444-1983-1-2,2891239177,,0,,5
150-095-036-688-403,COCTA News,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,150,151,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-150,,10.5771/0943-7444-1980-3-150,,,0,,0
150-778-982-311-074,,,1983,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1,,10.5771/0943-7444-1983-1,,,0,,0
151-154-903-633-755,"Classification Literature 7 (1980) No. 2, Nos. 5477–5846",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,95,116,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-95,,10.5771/0943-7444-1980-2-95,,,0,,0
151-383-254-755-451,Infoterm News,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,159,161,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-159,,10.5771/0943-7444-1982-3-159,,,0,,0
152-496-235-769-927,COCTA News,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,86,89,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-86,,10.5771/0943-7444-1980-2-86,,,0,,0
154-106-771-847-50X,Classification Literature 9 (1982) No. 3,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,171,180,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-171,,10.5771/0943-7444-1982-3-171,,,0,,0
157-094-185-481-131,Reflections on Trends in Classification,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,1,1,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-1,,10.5771/0943-7444-1983-1-1,,,0,,0
160-369-910-550-24X,Obituary,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,170,170,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-170,,10.5771/0943-7444-1982-3-170,,,0,,0
160-416-711-779-390,COCTA News,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,101,103,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-101,,10.5771/0943-7444-1981-2-101,,,0,,1
160-735-833-536-088,"F. Wingert: Medical informatics (in German) (R. Henzler, in Engl sh)",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,167,167,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-167,,10.5771/0943-7444-1981-3-167,,,0,,0
161-841-155-624-948,"Kuhn, P.: Der Grundwortschatz. Bestimmung und Systematisierung (The basic vocabulary of the German language. Determination and systematization) (A. Hoppe) (In German)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,108,108,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-108,,10.5771/0943-7444-1982-2-108,,,0,,0
164-615-630-691-802,Titelei/Inhaltsverzeichnis,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-i,,10.5771/0943-7444-1981-2-i,,,0,,0
167-273-888-478-250,"BELKE, W., GRAICHEN, D., STARRUSS, M.: Nicht metrische Klassifizierung von Informationen. Theorie und Anwendung. (Non-metric classification of informa tion. Theory and application.) (In German.) Berlin: Akademie-Verlag 1979. VIII, 147 p., M 20,-",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,42,42,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-42,,10.5771/0943-7444-1981-1-42,,,0,,0
169-380-348-733-19X,Titelei/Inhaltsverzeichnis,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-i,,10.5771/0943-7444-1980-3-i,,,0,,0
169-828-366-734-324,A procedure for comparing documentation language applications: the transformed Zipf curve,,1982,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,H. Peter Ohly,,9,3,125,128,Zipf's law; Information retrieval; Computer science; Documentation,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-125,http://dx.doi.org/10.5771/0943-7444-1982-3-125,,10.5771/0943-7444-1982-3-125,2889618761,,0,,2
173-727-367-447-927,Infoterm News,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,29,32,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-29,,10.5771/0943-7444-1980-1-29,,,0,,0
175-126-492-081-484,"Classification Literature 7 (1980) No. 1, Nos. 5112–5476",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,37,54,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-37,,10.5771/0943-7444-1980-1-37,,,0,,0
176-371-819-734-455,"R. Dobbener: Foundations of Numerical Taxonomy based on Mixed Variables. (In German, review in English) (J. Krauth)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,43,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-43,,10.5771/0943-7444-1984-1-43,,,0,,0
177-655-238-756-155,Classification Literature,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,47,62,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-47,,10.5771/0943-7444-1981-1-47,,,0,,0
180-762-526-546-306,A. Alphabetical Index,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,181,182,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-181,,10.5771/0943-7444-1982-3-181,,,0,,0
186-568-456-134-945,"ILLIG, A.: Konkurrenzanalyse mit Hilfe multivariater Klassifikation. (Competitor-analysis with the aid of mul tivariate classification procedures) (In German). Thun Frankfurt: Verlag Harri Deutsch 1980. 170 p., DM 29,80",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,43,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-43-1,,10.5771/0943-7444-1981-1-43-1,,,0,,0
187-515-345-196-403,Kooperation in der Klassification (H. Wellisch),,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,33,33,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-33,,10.5771/0943-7444-1980-1-33,,,0,,0
187-931-704-994-267,Who’ s Who in Classification and Indexing,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,125,125,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-125,,10.5771/0943-7444-1981-3-125,,,0,,0
189-608-193-372-61X,FID/CR News 5,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,97,100,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-97,,10.5771/0943-7444-1982-2-97,,,0,,0
191-352-595-270-937,Letter to the Editor,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,44,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-44,,10.5771/0943-7444-1983-1-44,,,0,,1
192-908-155-901-19X,BSI ROOT Thesaurus (I. Dahlberg),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,172,172,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-172,,10.5771/0943-7444-1981-3-172,,,0,,0
193-170-717-668-640,,,1981,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2,,10.5771/0943-7444-1981-2,,,0,,0
196-354-663-762-185,"Rowley, J. E.: Abstracting and indexing (H. H. Wellisch)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,106,107,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-106,,10.5771/0943-7444-1982-2-106,,,0,,0
197-759-184-657-144,"Ambrosi, K.: Aggregation and identification in numerical taxonomy (in German) (Bock, in Engl.)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,165,165,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-165,,10.5771/0943-7444-1982-3-165,,,0,,0
199-672-077-232-512,Cocta News,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,162,164,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-162,,10.5771/0943-7444-1982-3-162,,,0,,0
